file,symbol,profile,decision_time,candidate_id,outcome,strategy,strategy_family,strategy_subtype,direction,ranking_role,ranking_outcome,entry_status,entry_mode,higher_timeframe_conflict,higher_timeframe_relationship,higher_timeframe_severity,final_score,final_rank_score,target_quality,gross_tp1_r,net_tp1_r,mfe_r,mae_r,realized_r,reached_0_5r,reached_1r,reached_1_5r,reached_2r,reached_3r,tp1_progress_ratio,reason_codes,loss_family
AKEUSDT_environment_15m_20_20260722T180000Z.json,AKEUSDT,environment,2026-07-22T07:59:59.999000+00:00,momentum_breakout:long:0,stop,,,,,geometry_rejected,,,,,,,,,,0.841452045938722,0.8200002136578193,0.5525797561200667,1.051180888607531,-1.0203470410533402,True,False,False,False,False,0.673877575782,,LOW_MFE_THEN_STOP
AKEUSDT_environment_15m_20_20260722T180000Z.json,AKEUSDT,environment,2026-07-22T07:59:59.999000+00:00,momentum_breakout:long:1,stop,,,,,geometry_rejected,,,,,,,,,,3.25296365377243,3.2042048733139192,0.8080713903400433,1.117700355227443,-1.0462070822662475,True,False,False,False,False,0.252190924828,,LOW_MFE_THEN_STOP
AKEUSDT_environment_15m_20_20260722T180000Z.json,AKEUSDT,environment,2026-07-22T12:59:59.999000+00:00,breakout_retest:short:0,target,,,,,geometry_rejected,,,,,,,,,,0.3232095359397811,0.28812789991931265,0.3248800127869344,0.740963297155681,0.2881279257760741,False,False,False,False,False,1.127554856291,,
AKEUSDT_micro_1m_20_20260722T180000Z.json,AKEUSDT,micro,2026-07-22T16:59:59.999000+00:00,breakout_retest:short:0,missed_entry,,,,,geometry_rejected,,,,,,,,,,5.957705128040447,5.638355231886335,0.0,0.0,0.0,False,False,False,False,False,0.0,,
AKEUSDT_micro_1m_20_20260722T180000Z.json,AKEUSDT,micro,2026-07-22T17:19:59.999000+00:00,breakout_retest:short:0,missed_entry,,,,,geometry_rejected,,,,,,,,,,9.239317736125367,8.878677698088847,0.0,0.0,0.0,False,False,False,False,False,0.0,,
AKEUSDT_micro_1m_20_20260722T180000Z.json,AKEUSDT,micro,2026-07-22T17:39:59.999000+00:00,breakout_retest:short:0,missed_entry,,,,,geometry_rejected,,,,,,,,,,10.25655500265151,9.875295028256406,0.0,0.0,0.0,False,False,False,False,False,0.0,,
AKEUSDT_standard_5m_24_20260722T180000Z.json,AKEUSDT,standard,2026-07-22T07:59:59.999000+00:00,momentum_breakout:long:0,stop,,,,,geometry_rejected,,,,,,,,,,0.841452045938722,0.8200002136578193,0.5525797561200667,1.051180888607531,-1.0203470410533402,True,False,False,False,False,0.673877575782,,LOW_MFE_THEN_STOP
AKEUSDT_standard_5m_24_20260722T180000Z.json,AKEUSDT,standard,2026-07-22T07:59:59.999000+00:00,momentum_breakout:long:1,stop,,,,,geometry_rejected,,,,,,,,,,3.25296365377243,3.2042048733139192,0.8080713903400433,1.117700355227443,-1.0462070822662475,True,False,False,False,False,0.252190924828,,LOW_MFE_THEN_STOP
AKEUSDT_standard_5m_24_20260722T180000Z.json,AKEUSDT,standard,2026-07-22T13:59:59.999000+00:00,breakout_retest:short:0,stop,breakout_retest,break_retest,breakout_retest,short,rejected,rejected_below_score_threshold,PULLBACK_PREFERRED,retest,True,countertrend_scalp,strong,45.599935581133835,24.608126,70.1887,3.1051694490683475,2.897966334656846,1.2509958155709635,2.2451334887270895,-1.2096662960809472,True,True,False,False,False,0.431680589457,STRATEGY_OUTSIDE_ROUTE_PRIORITY|PREFERRED_DIRECTION_CONFLICT|ENVIRONMENT_ROUTE_WARNING|SCORE_BELOW_WARNING_THRESHOLD,MODERATE_MFE_THEN_STOP
AKEUSDT_standard_5m_24_20260722T180000Z.json,AKEUSDT,standard,2026-07-22T15:59:59.999000+00:00,compression_expansion:long:0,stop,compression_expansion,compression_expansion,,long,primary,accepted,PULLBACK_PREFERRED,retest,False,with_trend,none,72.7756475245264,61.64234,79.0289,6.923487300508705,6.638763166583686,1.8250647970038296,1.8209233284408008,-1.2799701215447137,True,True,True,False,False,0.274910363754,STRATEGY_OUTSIDE_ROUTE_PRIORITY|ENVIRONMENT_ROUTE_WARNING|SCORE_AND_CONFLICT_REQUIREMENTS_MET,MODERATE_MFE_THEN_STOP
